Date,River/Stream,Location,Location Code / SL No.,Latitude,Longitude,Temp (°C),pH,EC (µS/cm),TDS (mg/L),DO (mg/L),ORP (mV),"Turbidity
(NTU)",Color (Pt-Co),"Suspended Solids
(mg/L)","Alkalinity
(Total) (mg/L as CaCO3)",Ferrous Iron (mg/L),"Ammonia-Nitrogen
(NH3-N) (mg/L)","Nitrate
(mg/L)","Phosphate
(mg/L)",Sulfide (ug/L),Sulfate (mg/L),Chloride (mg/L),"COD
(mg/L)","TOC
(mg/L)",TC (count/100 mL),E.coli (count/100mL),"Al 
(ppb)","Ti 
(ppb)","V 
(ppb)","Cr 
(ppb)","Mn 
(ppb)","Co 
(ppb)","Ni
(ppb)","Cu 
(ppb)","Zn
(ppb)","Ge
(ppb)","As
(ppb)","Rb
(ppb)","Sr
(ppb)","Zr
(ppb)","Nb
(ppb)","Mo 
(ppb)","Ba 
ppb)","Fe 
(ppb)","Ga 
(ppb)","Li
(ppb)","Ag
(ppb)","Cd
(ppb)","Sn
(ppb)","Sb
(ppb)","Cs
(ppb)","Hf
(ppb)","Ta
(ppb)","W
(ppb)","Hg
(ppb)","Tl 
(ppb)","Pb
(ppb)","Th
(ppb)","U
(ppb)","Se
(ppb)","Mg 
(ppb)","Ca
(ppb)",Project,Sampling Remarks
8/24/2020,Buriganga,BCF Bridge,L-17,23.6872,90.4278,29.2,6.87,164.1,71.7,3.83,95.7,19,20,16,15,0,0.26,0.3,0.8,5,9,80,,1.1,6000,3200,493.53,6.93,2.72,2.76,80.83,0.68,18.36,33.22,47.75,,3.36,5.08,81.82,0.42,0.11,0.94,28.13,914.83,4.33,2.17,0.35,18.06,0.18,0.24,0.23,0.76,0.02,,0.28,,4.82,0.80,0.20,,,,REACH,
8/24/2020,Buriganga,d/s Pagla STP,L-18,23.6648,90.4524,29.2,6.97,165.3,72.2,3.64,96.2,15.27,19,16,35,0.31,0.19,2.8,0.6,4,9,130,,1.45,7000,3800,19.60,0.58,1.33,0.38,3.16,0.12,9.44,18.03,29.67,,2.80,3.94,79.91,0.35,0.10,1.14,20.92,18.93,3.30,1.52,0.28,0.23,0.18,0.26,0.10,0.75,0.02,,0.25,,,0.79,0.15,,,,REACH,
8/24/2020,Buriganga,Jazira ,L-19,23.6323,90.4634,29.2,7,167.4,73,3.56,95.9,21.2,20,17,60,0.1,0.3,4.5,0.6,7,10,40,,1.1,4500,2500,432.90,11.08,2.52,1.75,55.70,0.54,21.00,56.29,188.61,,3.37,4.97,80.21,0.36,0.11,0.48,25.19,751.29,3.86,2.07,0.27,0.21,0.18,0.23,0.22,0.75,0.02,,0.24,,5.53,0.80,0.18,,,,REACH,
8/24/2020,Bangshi-Savar,Amin Bazar Landfill,L-31,23.7997,90.3030,29.2,6.85,172.2,75.2,3.87,44.9,14.91,18,10,55,0.11,0.5,5.2,0.6,7,12,50,,2.65,5500,3200,276.75,7.22,1.87,5.47,58.31,0.41,11.09,17.15,61.08,,3.65,3.45,76.49,0.38,0.10,0.44,38.24,499.05,6.02,1.50,0.29,2.41,0.18,0.21,0.17,0.77,0.02,,0.20,,5.34,0.81,0.15,,,,REACH,
8/24/2020,Bangshi-Savar,d/s of Turag branch outfall,L-32,23.7969,90.3265,29.1,6.89,150.1,65.6,4.01,-1.2,14.85,21,10,10,0.13,0.16,4.8,0.7,6,12,180,,2.7,5200,2100,365.00,10.99,2.21,1.20,70.81,0.53,18.64,67.97,88.66,,3.61,4.93,80.61,0.37,0.10,0.51,24.42,656.17,3.79,1.93,0.28,0.52,0.20,0.23,0.19,0.77,0.02,,0.21,,5.69,0.81,0.14,,,,REACH,
8/24/2020,Dhaleshwari,Nayarhat Bridge,L-33,23.9110,90.2292,29.2,6.81,153,66.7,4.53,72.4,26.9,19,16,10,0.09,0.18,5.2,0.4,7,8,130,,1.55,38000,4000,728.43,10.90,2.77,4.76,89.00,0.95,14.39,12.83,51.02,,3.18,5.26,84.25,0.44,0.10,0.58,34.10,1222.40,5.31,2.49,1.65,15.83,0.19,0.19,0.27,0.76,0.02,,0.33,,8.22,0.81,0.28,,,,REACH,
8/24/2020,Dhaleshwari,Singair Bridge (Bhangalpur),L-34,23.7981,90.2442,29.2,6.98,153.1,66.7,4.5,78.3,17.37,22,15,20,0.15,0.09,3.8,0.6,3,9,190,,1.35,34000,3000,368.98,11.33,2.36,1.16,59.93,0.51,16.12,27.43,38.23,,4.14,4.27,79.32,0.37,0.11,0.43,23.42,679.21,3.76,1.87,0.30,0.37,0.17,0.20,0.20,0.76,0.02,,0.19,,4.20,0.80,0.20,,,,REACH,
8/24/2020,Dhaleshwari,Kadamtoli Bridge,L-35,23.7537,90.2496,29.3,6.81,156.2,68.1,4.62,83.6,17.08,19,14,15,0.14,0.39,9.7,0.6,6,9,210,,1.75,5000,1800,467.35,9.96,2.52,3.74,179.76,0.51,10.58,15.48,26.69,,3.72,4.34,81.31,0.49,0.11,0.76,35.21,753.86,5.55,2.06,0.28,1.06,0.22,0.22,0.21,0.76,0.02,,0.21,,4.67,0.80,0.19,,,,REACH,
8/24/2020,Dhaleshwari ,Rohitpur Bridge  ,L-36,23.6682,90.2888,29.3,7.12,153,66.6,6.02,86.4,107,18,32,20,0.09,0.08,1.6,0.3,5,10,180,,1.45,18000,2500,2454.70,6.96,3.13,5.88,246.85,3.14,34.35,74.40,138.73,0.20,2.46,6.42,88.32,0.39,0.10,0.30,71.32,2658.85,10.93,4.59,0.27,2.01,0.20,0.10,0.38,0.76,0.02,,0.21,0.03,12.82,0.83,0.78,,,,REACH,
8/24/2020,Dhaleshwari ,d/s of BSCIC  ,L-37,23.6611,90.3121,29.3,7.11,153.6,66.8,6.05,85.3,93.1,21,73,30,0.18,0.09,6,0.4,3,8,180,,1.05,29000,2000,1727.75,17.04,3.47,4.18,131.32,1.90,20.84,52.27,78.26,0.20,1.64,4.69,73.90,0.36,0.10,0.36,44.08,2273.68,6.74,2.57,0.27,1.26,0.19,0.09,0.46,0.76,0.03,,0.18,,7.80,0.82,0.54,,,,REACH,
8/24/2020,Dhaleshwari ,d/s of Dhaleswari Bridge  ,L-38,23.6357,90.3607,29.3,7.11,153,67,5.91,90.3,85.4,25,27,45,0.09,0.12,4.1,0.8,6,7,190,,1.45,19000,1000,1880.64,10.44,3.91,4.09,157.46,2.25,31.28,68.40,78.51,,2.22,5.94,85.54,0.40,0.10,0.22,48.52,2333.07,7.54,3.65,0.27,0.61,0.19,0.09,0.38,0.76,0.02,,0.20,,8.00,0.83,0.73,,,,REACH,
8/24/2020,Dhaleshwari ,Baluchar Bridge  ,L-39,23.6114,90.4223,29.3,7.09,154.7,67.4,5.22,92.1,67.7,29,38,35,0.29,0.02,2.4,0.8,4,8,200,,1.4,12000,1500,1607.79,8.16,3.24,3.89,158.07,2.10,24.05,44.72,73.45,,2.82,5.26,86.91,0.40,0.10,0.28,49.89,2050.04,7.80,3.28,0.29,4.61,0.18,0.17,0.33,0.76,0.02,,0.22,,7.13,0.84,0.69,,,,REACH,
8/24/2020,Bangshi,d/s of DEPZ Canal,L-50,23.9424,90.2306,29.3,6.94,144.5,62.9,4.61,73.5,23,18,10,40,0.09,0.05,6.1,0.3,6,10,120,,1.65,21000,7000,422.03,12.19,1.80,1.21,51.18,0.57,9.75,13.06,45.08,,1.84,2.37,51.26,0.35,0.10,0.18,17.59,725.20,2.86,1.09,0.28,0.28,0.18,0.14,0.23,0.75,0.02,,0.19,,4.32,0.80,0.12,,,,REACH,
8/24/2020,Bangshi,u/s of Dhaleswari Confluence at Hazipur,L-51,23.9205,90.2262,29.3,6.82,146.8,63.8,4.65,75.4,23.5,21,9,45,0.1,0.16,5.2,0.7,6,8,130,,1.5,41000,28000,507.99,13.37,2.41,4.48,62.91,0.62,21.62,29.24,127.93,,3.66,4.60,79.78,0.37,0.11,0.58,31.07,822.28,5.00,2.07,0.75,11.21,0.19,0.24,0.23,0.75,0.02,,0.29,,10.77,0.81,0.20,,,,REACH,
8/24/2020,Kaliganga,d/s Sholla Bridge,L-53,23.7193,90.1872,29.3,7.15,151.3,65.8,6.63,85.4,113,23,40,55,0.09,0.1,7,0.6,3,8,220,,1.95,8000,1500,1743.89,21.44,2.71,3.37,111.39,1.85,10.36,24.53,26.16,,0.90,4.74,61.14,0.36,0.11,0.15,37.30,2158.92,5.94,2.20,0.27,0.18,0.16,0.07,0.46,0.75,0.02,,0.18,,5.18,0.82,0.52,,,,REACH,
8/24/2020,Kaliganga,d/s Paragram Kaliganga Bridge,L-54,23.7129,90.2393,29.3,7.12,154.2,63.2,6.6,80.8,104,21,29,50,0.07,0,7,0.4,4,8,260,,1.4,7200,2800,1443.06,18.45,3.47,3.21,100.06,1.63,15.79,35.94,50.57,,2.12,5.35,82.31,0.36,0.10,0.24,37.04,1928.03,5.82,3.02,0.27,0.28,0.18,0.11,0.40,0.75,0.02,,0.18,,5.78,0.81,0.59,,,,REACH,
10/11/2020,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.9,7.38,144,71.1,5.33,56,28.5,21,45,40,0.07,0.2,26.8,0.5,6,11,180,,0.45,2000,2000,685.69,5.49,3.01,7.08,75.89,0.86,47.76,25.20,129.96,,2.59,5.18,82.17,0.38,0.10,0.54,36.88,1027.94,5.73,2.76,1.36,2.10,0.23,0.24,0.25,0.76,0.02,,0.47,,6.90,0.81,0.29,,,,REACH,
10/11/2020,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.9,7.26,169.2,71.4,4.9,69.5,26.3,21,39,25,0.07,0.18,9.6,0.6,6,10,180,,0.28,3000,3000,499.27,3.60,2.57,2.38,163.97,0.83,21.24,18.70,121.49,,2.54,4.90,93.55,0.92,0.13,0.71,351.22,916.86,55.20,2.38,0.37,1.78,0.28,0.44,0.22,0.95,0.03,,0.38,0.03,19.46,1.15,0.37,,,,REACH,
10/11/2020,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,31,7.17,172.3,72.7,4.57,78.2,26.4,16,36,45,0.08,0.07,4.2,0.5,5,12,220,,0.24,5000,5000,1370.82,10.32,4.48,5.82,96.10,1.44,16.76,21.18,99.40,0.21,2.86,6.47,91.17,0.90,0.12,0.34,361.64,1927.22,53.70,3.40,0.73,4.99,0.22,0.23,0.37,0.87,0.03,,1.31,0.04,9.32,1.00,0.40,,,,REACH,
10/11/2020,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,31.1,7.11,190.4,80.2,3.84,6,26.5,25,37,30,0.05,0.19,51.1,0.7,5,14,250,,0.38,38000,38000,489.18,5.71,2.62,3.01,59.21,0.60,16.71,19.57,125.38,,2.63,5.12,87.43,0.42,0.11,0.53,202.54,733.46,30.17,2.59,0.32,2.29,0.25,0.69,0.21,0.82,0.03,,0.28,0.02,20.72,0.90,0.27,,,,REACH,
10/11/2020,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,31.2,7.11,191.1,80.1,3.52,26,26.8,26,39,20,0.07,0.3,2.8,0.8,4,14,180,,0.54,10000,10000,535.97,5.99,2.67,3.24,62.36,0.68,11.41,10.93,399.67,,2.56,5.27,85.30,0.50,0.11,0.67,84.60,842.27,12.53,2.98,0.34,2.55,0.22,0.44,0.22,0.80,0.02,,0.27,,10.22,0.88,0.31,,,,REACH,
10/11/2020,Tongi Khal,u/s of Balu Confluence,L-25,23.8872,90.4599,31.3,7.17,213.8,89.8,2.87,93.4,11.34,24,25,40,0.05,0.64,31.4,0.8,5,14,240,,0.32,15000,15000,533.93,3.75,2.69,4.22,96.88,0.70,10.24,15.68,223.70,,2.61,5.86,86.00,0.41,0.11,0.72,34.83,911.59,5.18,2.78,0.29,1.44,0.21,0.34,0.21,0.79,0.02,,0.38,,4.23,0.86,0.24,,,,REACH,
10/11/2020,Balu ,u/s of Purbachal,L-26,23.8622,90.4750,31.5,7.14,219.5,91.9,3.12,111.6,5.95,27,11,50,0.07,0.51,4.4,0.8,2,14,190,,0.16,1000,1000,192.30,3.20,1.21,0.98,112.96,0.35,9.24,14.33,44.10,,1.88,6.60,75.91,0.39,0.11,0.44,58.37,418.41,7.40,0.82,0.27,0.20,0.22,0.18,0.12,0.78,0.02,,0.23,,2.22,0.83,0.05,,,,REACH,
10/11/2020,Balu ,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,31.4,7.02,228,95.7,2.54,118.5,9.02,27,19,25,0.3,0.74,225.5,0.8,1,5,310,,0.29,3000,3000,325.55,4.61,1.89,1.70,122.53,0.55,9.10,13.41,101.78,,2.40,6.80,73.52,0.41,0.11,0.60,142.03,716.47,21.81,1.99,0.31,1.82,0.39,0.46,0.18,0.79,0.02,,0.34,,0.22,0.84,0.22,,,,REACH,
10/11/2020,Balu ,Beraid,L-28,23.7777,90.4779,31.5,6.96,238,99.9,2.7,58.6,14.1,32,27,35,0.1,0.92,14.3,1,4,8,280,,0.27,13000,13000,464.53,3.43,2.15,5.65,135.60,0.67,11.14,34.68,231.64,,2.51,7.25,88.46,0.42,0.10,0.57,356.71,876.82,54.78,2.39,0.29,4.17,0.22,0.33,0.19,0.79,0.02,,0.23,,9.93,0.83,0.21,,,,REACH,
10/11/2020,Balu ,d/s of Begunbari Canal,L-29,23.7597,90.4835,31.6,6.99,275,115.7,2.35,49.9,16.61,28,24,40,0.06,1.25,9,1.1,4,17,240,,0.44,10000,10000,503.13,3.04,2.14,3.48,131.58,0.62,10.92,19.11,94.02,,2.61,7.31,94.50,0.37,0.10,0.51,185.52,799.35,29.14,2.51,0.27,0.97,0.22,0.38,0.18,0.78,0.02,,0.22,,10.50,0.82,0.23,,,,REACH,
10/11/2020,Balu ,Demra (u/s of confluence),L-30,23.7279,90.5010,32,7.57,305,127.2,1.02,59.8,11.29,35,29,60,0.06,2.19,2.3,1.4,5,17,380,,0.14,8000,8000,575.54,9.89,2.72,8.93,168.16,0.78,10.97,30.31,120.89,,3.29,10.74,112.09,0.40,0.12,0.96,463.96,1021.97,68.86,3.23,3.94,127.01,0.30,0.41,0.22,0.78,0.02,1.03,1.50,0.04,9.08,0.85,0.27,,,,REACH,
10/11/2020,Dhaleshwari ,Muktapur Ghat  ,L-40,23.5679,90.5148,31.1,6.99,168.1,70.9,4.14,107.6,36.1,15,68,50,0.05,0.36,7.1,0.6,1,13,200,,0.21,13000,13000,977.19,9.11,2.75,2.90,68.50,0.92,8.61,12.31,114.82,,2.88,4.60,85.42,0.38,0.10,0.44,48.18,1040.27,7.39,2.71,0.31,1.05,0.22,0.30,0.25,0.76,0.02,,0.51,,12.80,0.85,0.38,,,,REACH,
10/11/2020,Shitalakhya ,d/s Kanchan Bridge,L-41,23.8352,90.5461,31,6.93,141.3,59.5,4.87,110.5,48,29,50,45,0.17,0.25,6.7,0.7,5,4,240,,0.37,1000,1000,611.93,8.59,2.55,19.98,89.40,1.33,17.41,21.39,56.08,,2.21,4.18,71.02,0.44,0.11,0.28,898.73,1033.32,128.74,1.68,0.30,2.58,0.30,0.18,0.24,0.77,0.02,,0.31,,4.97,0.85,0.27,,,,REACH,
10/11/2020,Shitalakhya ,ACI Salt (Rupganj Ferry Ghat),L-42,23.7905,90.5223,30.8,6.9,143.3,60.5,4.54,40.2,26.8,25,50,50,0.11,0.21,3.8,0.6,3,6,250,,0.32,7000,7000,666.43,7.79,2.79,4.96,52.69,0.77,14.65,49.17,249.83,0.19,2.36,4.44,77.91,0.41,0.11,0.77,999.30,935.31,141.16,2.64,0.61,273.46,0.27,0.24,0.24,0.77,0.03,3.17,2.16,,7.39,0.84,0.29,,,,REACH,
10/11/2020,Shitalakhya ,Demra Ghat,L-43,23.6131,90.5069,30.9,6.85,180.6,76.4,3.25,97.4,28.1,24,34,55,0.11,0.89,2.9,0.8,2,6,180,,0.26,4000,4000,758.37,5.49,2.79,20.76,133.05,0.79,12.73,19.94,347.53,,2.51,5.56,84.66,0.40,0.10,0.37,704.12,1033.07,99.57,2.22,3.57,160.24,0.24,0.28,0.23,0.77,0.03,,0.66,0.02,9.47,0.84,0.26,,,,REACH,
10/11/2020,Shitalakhya ,d/s of Adamjee EPZ,L-44,23.6645,90.5232,30.9,6.87,193.4,82,3.09,105.3,29,27,35,30,0.22,0.77,17.3,1,3,7,200,,0.25,5000,5000,466.79,5.49,2.49,2.12,48.19,0.55,13.55,21.81,72.97,,2.34,5.21,78.80,0.37,0.10,0.46,49.44,734.54,7.64,1.93,0.35,1.20,0.21,0.27,0.21,0.77,0.03,,0.41,,5.52,0.83,0.22,,,,REACH,
10/11/2020,Shitalakhya ,d/s of Tanbazar Ghat,L-45,23.7169,90.5022,30.9,6.98,184.2,78,2.95,103.2,27.6,28,34,40,0.13,0.61,2.4,0.9,4,9,220,,0.25,4000,4000,533.14,8.70,2.60,3.43,56.23,0.60,11.39,17.21,83.69,0.20,2.43,5.33,79.73,0.37,0.10,0.43,542.51,847.99,79.88,1.94,0.32,0.87,0.21,0.29,0.22,0.76,0.02,,0.28,,6.48,0.82,0.21,,,,REACH,
10/11/2020,Shitalakhya ,u/s of Kalagachia Point,L-46,23.5724,90.5255,30.9,6.84,188,80.1,2.82,108.4,27.7,27,41,45,0.15,0.67,2.9,0.9,5,9,250,,0.25,3000,3000,1253.91,11.83,4.18,5.14,92.08,1.27,16.90,30.33,355.04,0.20,2.86,6.48,89.07,0.85,0.11,0.38,284.38,1745.95,42.84,3.35,0.58,1.74,0.39,0.24,0.34,0.77,0.02,,0.77,0.04,12.19,0.83,0.39,,,,REACH,
10/11/2020,Shitalakhya ,d/s of Ghorashal FC,L-52,23.9750,90.6286,31.1,7.17,144.1,60.6,5.33,99.4,44,33,70,35,0.16,0.2,19.3,0.8,4,5,120,,0.35,1000,1000,918.98,13.98,3.68,7.15,86.03,1.17,29.05,49.51,2814.45,,2.87,7.65,89.34,0.49,0.12,1.53,1057.46,1331.55,153.20,11.70,0.27,15.25,0.31,0.35,0.31,0.77,0.02,,0.35,0.04,11.66,0.83,0.30,,,,REACH,
10/11/2020,Pagar Canal,Steel bridge at Pagar Canal,L-55,23.9007,90.4326,31.2,7.49,988,428,1.78,87.1,38.8,129,35,200,0.05,11.35,9.8,6.7,15,10,410,,0.18,9000,9000,68.95,1.48,1.56,2.70,270.83,0.52,11.84,10.73,48.79,0.22,2.00,27.00,199.68,0.78,0.11,1.37,82.81,113.70,12.35,5.55,7.90,5.13,0.21,0.92,0.22,0.77,0.02,,,0.05,5.70,0.83,0.16,,,,REACH,
10/11/2020,Bashundhara Canal ,u/s (800m) of outfall in Balu,L-56,23.8098,90.4770,32.2,6.96,508,212.5,2.05,-152.5,24.3,84,42,125,0.14,7.15,10.1,3.7,13,9,220,,0.26,6000,6000,151.27,2.05,1.65,1.19,165.15,0.48,6.86,24.45,31.33,0.21,6.36,17.63,151.30,0.36,0.10,0.64,47.52,502.56,7.07,4.06,0.39,0.95,0.21,0.36,0.18,0.76,0.02,,0.74,0.04,2.91,0.80,0.21,,,,REACH,
10/11/2020,Begunbari Canal ,d/s of Dasherkandi WWTP,L-57,23.7604,90.4797,31.6,6.95,528,230,1.26,-110,47.8,109,54,100,0.14,7.3,14.6,5.4,17,9,320,,0.29,13000,13000,686.15,1.45,2.09,2.78,164.07,1.14,13.88,18.60,116.66,0.20,2.59,21.12,151.14,0.85,0.11,0.44,335.62,481.21,49.70,5.97,0.36,0.96,0.26,0.36,0.23,0.76,0.02,,1.67,0.05,10.66,0.83,0.27,,,,REACH,
10/11/2020,Balu,"Daripara Bridge, Pubail",L-58,23.9321,90.4908,31.8,7.04,169.6,70.4,5.04,105.8,7.5,28,12,30,0.09,0.23,41.9,0.6,1,6,200,,0.26,8000,8000,369.63,1.81,0.73,6.81,104.01,0.31,7.58,9.25,47.70,,1.38,7.59,65.13,0.42,0.10,0.75,404.08,517.18,61.51,0.90,13.18,11.20,0.19,0.38,0.13,0.76,0.03,,1.77,,0.31,0.80,0.13,,,,REACH,
10/12/2020,Turag,u/s of Konabari,L-1,24.0195,90.3444,31.1,7.1,153.8,64.9,5.48,4.7,48.8,17,62,55,0.11,0.42,6,0.4,2,11,210,,0.38,0,0,802.73,16.48,3.02,2.44,65.31,1.00,10.99,18.62,547.54,,2.55,5.31,78.51,0.40,0.11,0.27,34.06,1275.92,5.36,3.51,0.29,0.58,0.17,0.17,0.29,0.79,0.03,,0.23,,4.57,0.87,0.27,,,,REACH,
10/12/2020,Turag,Konabari Powerplant,L-2,23.9948,90.3419,29.8,6.81,159,67.3,5.45,128.1,48.2,14,65,35,0.16,0.26,4.7,0.3,1,12,260,,0.37,0,0,873.24,17.29,3.30,2.38,73.54,1.11,9.28,13.95,145.32,0.20,2.48,5.35,77.67,0.38,0.11,0.21,32.77,1415.34,5.03,2.66,0.27,0.36,0.17,0.16,0.30,0.79,0.03,,0.21,,3.83,0.85,0.28,,,,REACH,
10/12/2020,Turag,d/s of Konabari,L-3,23.9868,90.3257,30.9,6.96,165.3,69.9,5.15,131.5,39.8,12,60,35,0.13,0.24,2.6,0.3,1,10,170,,0.27,0,0,810.89,17.40,3.43,2.23,67.81,1.04,8.19,16.22,39.37,0.20,2.55,5.31,77.73,0.38,0.11,0.27,32.05,1368.10,4.91,2.47,0.28,0.21,0.19,0.18,0.30,0.78,0.03,,0.23,,3.65,0.87,0.30,,,,REACH,
10/12/2020,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,30.9,7.07,166.3,70.2,4.98,126.5,46,20,61,30,0.19,0.27,3.4,0.6,3,14,160,,0.29,17000,17000,773.65,14.40,3.29,2.00,65.49,1.07,9.22,21.11,103.77,,2.44,5.51,77.29,0.39,0.11,0.26,31.25,1252.05,4.80,2.30,0.28,0.31,0.30,0.22,0.29,0.78,0.03,,0.25,,4.96,0.85,0.29,,,,REACH,
10/12/2020,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,31,6.93,164.7,69.4,4.96,124.5,48.5,17,29,50,0.14,0.18,2.1,0.5,2,11,250,,0.63,2000,2000,812.56,16.24,3.47,2.11,64.67,0.96,7.43,11.98,24.74,,2.36,5.18,76.50,0.37,0.11,0.22,31.35,1417.33,4.86,2.37,0.27,0.18,0.26,0.18,0.30,0.77,0.03,,0.23,,3.40,0.84,0.28,,,,REACH,
10/12/2020,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,31,6.92,165.7,69.8,4.89,123.5,36,19,47,30,0.12,0.23,2.7,0.5,2,12,200,,0.4,2000,2000,593.28,9.79,2.96,1.68,55.63,0.72,7.33,10.38,25.39,,2.51,4.71,77.31,0.37,0.11,0.39,32.59,945.75,5.03,2.03,0.27,0.29,0.25,0.21,0.23,0.77,0.03,,0.20,,3.14,0.83,0.24,,,,REACH,
10/12/2020,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,31,7.03,171.4,72.3,4.77,118.8,30.3,14,39,40,0.06,0.28,3.9,0.4,3,15,350,,0.6,0,0,539.32,9.02,2.73,1.56,53.53,0.65,9.06,11.36,25.87,,2.44,4.66,76.97,0.36,0.10,0.28,28.52,853.27,4.58,2.01,0.26,0.24,0.23,0.22,0.22,0.78,0.03,,0.22,,3.02,0.82,0.23,,,,REACH,
10/12/2020,Turag,Birulia Bridge,L-8,23.8515,90.3393,30.9,7.03,166.7,70.3,4.67,120,30.1,16,38,40,0.06,0.24,3.7,0.4,BDL,13,180,,0.46,1000,1000,595.67,11.62,3.02,1.75,55.34,0.71,10.06,17.84,56.72,,2.49,4.89,76.92,0.38,0.11,0.30,34.66,1015.24,5.43,2.18,0.26,0.24,0.23,0.22,0.25,0.77,0.03,,0.26,,3.51,0.83,0.23,,,,REACH,
10/12/2020,Turag,Botanical Garden,L-9,23.8175,90.3405,31,6.91,216.8,91.8,2.67,121.8,23.6,24,26,60,0.1,1.28,3.1,1,4,15,210,,0.33,1000,1000,409.52,5.68,2.69,1.32,73.82,0.57,14.00,18.32,32.23,,2.56,6.18,87.25,0.38,0.11,0.51,30.66,714.88,4.66,2.35,0.30,0.24,0.23,0.28,0.20,0.76,0.02,,0.29,,3.49,0.83,0.17,,,,REACH,
10/12/2020,Turag,u/s of Aminbazar Bridge,L-10,23.7895,90.3392,31,7.11,190.4,80.4,3.82,135,25.6,22,34,35,0.9,0.65,3,0.8,3,10,240,,0.42,2800,2800,404.33,5.97,2.42,1.26,56.31,0.59,16.27,46.54,49.21,,2.35,5.29,81.23,0.36,0.10,0.44,29.08,599.95,4.55,2.08,0.29,0.28,0.24,0.24,0.19,0.77,0.02,,0.23,,4.66,0.83,0.22,,,,REACH,
10/12/2020,Buriganga,Aminbazar Bridge,L-11,23.7829,90.3354,31,7.29,175.5,75,4.67,4.8,31.7,20,40,65,0.7,0.55,4.2,0.6,2,13,250,,0.39,11000,11000,560.94,8.70,2.71,2.05,68.31,0.89,12.87,24.95,73.57,0.19,2.59,5.85,81.23,0.40,0.11,0.33,32.61,900.52,5.07,2.31,0.30,0.53,0.27,0.23,0.23,0.80,0.03,,0.22,0.03,5.19,0.87,0.23,,,,REACH,
10/12/2020,Buriganga,d/s of Hazaribagh,L-12,23.7350,90.3544,31,7,185.9,78.8,4.02,4,37.4,20,42,35,0.09,0.8,5.3,0.7,1,12,180,,0.51,3000,3000,650.41,13.94,2.87,2.56,73.24,0.93,10.53,29.94,48.05,,3.01,5.46,84.15,0.38,0.11,0.35,31.90,1124.46,4.88,2.37,0.30,0.31,0.24,0.23,0.25,0.78,0.02,,0.20,,4.80,0.84,0.25,,,,REACH,
10/12/2020,Buriganga,d/s Kamrangirchar Launch Ghat,L-13,23.7167,90.3599,31,7.07,182,76.9,3.81,48.8,25.5,17,32,40,0.08,0.61,5.7,0.6,2,14,220,,0.94,1000,1000,482.48,11.62,2.82,1.91,53.92,0.65,10.08,29.86,47.50,,2.86,4.77,80.11,0.37,0.11,0.38,28.06,808.51,4.34,2.15,0.27,0.30,0.21,0.26,0.22,0.77,0.02,,0.21,,4.07,0.82,0.19,,,,REACH,
10/12/2020,Buriganga,Chandni Ghat,L-14,23.7102,90.3937,31.1,6.81,177.8,75.3,3.65,99.4,28.3,16,31,45,0.09,0.37,3.2,0.7,1,9,270,,0.32,1800,1800,553.26,14.70,3.01,2.38,63.02,0.77,9.55,22.06,157.54,0.20,2.74,5.30,78.66,0.37,0.11,0.36,28.87,1030.89,4.51,2.58,0.29,0.46,0.53,0.45,0.25,0.77,0.02,,0.23,,5.70,0.82,0.21,,,,REACH,
10/12/2020,Turag,Kaliakoir Bridge,L-47,24.0823,90.2092,30.9,7,141.5,59.7,5.95,90,66.5,11,98,15,0.12,0.1,1.2,0.3,BDL,9,310,,0.35,1000,1000,1114.40,18.28,2.69,2.49,89.33,1.43,9.66,22.83,42.29,,1.95,5.19,78.95,0.38,0.11,0.21,35.52,1621.35,5.52,2.70,0.30,0.28,0.29,0.10,0.31,0.76,0.03,,0.22,,4.46,0.84,0.40,,,,REACH,
10/12/2020,Turag,Boroibari Bridge,L-48,24.0997,90.2670,31.1,6.43,141.3,59.5,5.3,3.7,55.3,16,82,40,0.11,0.09,4.7,0.4,2,7,290,,0.32,1000,1000,1090.47,20.98,2.94,2.60,89.69,1.38,10.76,30.32,47.26,0.20,2.30,5.48,78.95,0.36,0.10,0.21,33.89,1682.15,5.25,2.69,0.31,0.45,0.43,0.12,0.33,0.76,0.02,,0.22,,4.83,0.85,0.39,,,,REACH,
